all_UFs	non-NCF RoF	non-RoF EUF	IEF	NCF	avg_sen	bias
00010011111111110111011111111111	False	True	False	False	1.1875	25
00010011111111110111111111111111	False	True	False	False	1.125	26
00010011111111111111111111111111	False	False	False	True	0.9375	27
00010101000101010001010100010101	False	False	True	False	1.25	12
00010101000101010001010100010111	False	True	False	False	1.4375	13
00010101000101010001010100011111	False	True	False	False	1.5	14
00010101000101010001010100110111	False	True	False	False	1.5	14
00010101000101010001010100111111	True	False	False	False	1.5625	15
00010101000101010001010101010101	False	False	False	True	1.3125	13
00010101000101010001010101010111	False	True	False	False	1.5	14
00010101000101010001010101011111	False	True	False	False	1.5625	15
00010101000101010001010101110111	False	True	False	False	1.5625	15
00010101000101010001010101111111	False	True	False	False	1.625	16
00010101000101010001010111111111	True	False	False	False	1.5625	17
00010101000101010001011100010111	False	False	True	False	1.5	14
00010101000101010001011100011111	False	True	False	False	1.5625	15
00010101000101010001011100110111	False	True	False	False	1.5625	15
00010101000101010001011100111111	False	True	False	False	1.625	16
00010101000101010001011101010111	False	True	False	False	1.5625	15
00010101000101010001011101011111	False	True	False	False	1.625	16
00010101000101010001011101110111	False	True	False	False	1.625	16
00010101000101010001011101111111	False	True	False	False	1.6875	17
00010101000101010001011111111111	False	True	False	False	1.625	18
00010101000101010001111100011111	False	False	True	False	1.5	16
00010101000101010001111100111111	False	True	False	False	1.5625	17
00010101000101010001111101011111	False	True	False	False	1.5625	17
00010101000101010001111101111111	False	True	False	False	1.625	18
00010101000101010001111111111111	False	True	False	False	1.5625	19
00010101000101010011011100110111	False	False	True	False	1.5	16
00010101000101010011011100111111	False	True	False	False	1.5625	17
00010101000101010011011101110111	False	True	False	False	1.5625	17
00010101000101010011011101111111	False	True	False	False	1.625	18
00010101000101010011011111111111	False	True	False	False	1.5625	19
00010101000101010011111100111111	False	False	True	False	1.5	18
00010101000101010011111101111111	False	True	False	False	1.5625	19
00010101000101010011111111111111	False	True	False	False	1.5	20
00010101000101010101010101010101	False	False	True	False	1.25	14
00010101000101010101010101010111	False	True	False	False	1.4375	15
00010101000101010101010101011111	False	True	False	False	1.5	16
00010101000101010101010101110111	False	True	False	False	1.5	16
00010101000101010101010101111111	False	True	False	False	1.5625	17
00010101000101010101010111111111	False	True	False	False	1.5	18
00010101000101010101011101010111	False	False	True	False	1.5	16
00010101000101010101011101011111	False	True	False	False	1.5625	17
00010101000101010101011101110111	False	True	False	False	1.5625	17
00010101000101010101011101111111	False	True	False	False	1.625	18
00010101000101010101011111111111	False	True	False	False	1.5625	19
00010101000101010101111101011111	False	False	True	False	1.5	18
00010101000101010101111101111111	False	True	False	False	1.5625	19
00010101000101010101111111111111	False	True	False	False	1.5	20
00010101000101010111011101110111	False	False	True	False	1.5	18
00010101000101010111011101111111	False	True	False	False	1.5625	19
00010101000101010111011111111111	False	True	False	False	1.5	20
00010101000101010111111101111111	False	False	True	False	1.5	20
00010101000101010111111111111111	False	True	False	False	1.4375	21
00010101000101011111111111111111	False	False	True	False	1.25	22
00010101000101110001010100010111	False	False	True	False	1.5	14
00010101000101110001010100011111	False	True	False	False	1.5625	15
00010101000101110001010100110111	False	True	False	False	1.5625	15
00010101000101110001010100111111	False	True	False	False	1.625	16
00010101000101110001010101010111	False	True	False	False	1.5625	15
00010101000101110001010101011111	False	True	False	False	1.625	16
00010101000101110001010101110111	False	True	False	False	1.625	16
00010101000101110001010101111111	False	True	False	False	1.6875	17
00010101000101110001010111111111	False	True	False	False	1.625	18
00010101000101110001011100010111	False	True	False	False	1.5625	15
00010101000101110001011100011111	False	True	False	False	1.625	16
00010101000101110001011100110111	False	True	False	False	1.625	16
00010101000101110001011100111111	False	True	False	False	1.6875	17
00010101000101110001011101010111	False	True	False	False	1.625	16
00010101000101110001011101011111	False	True	False	False	1.6875	17
00010101000101110001011101110111	False	True	False	False	1.6875	17
00010101000101110001011101111111	False	True	False	False	1.75	18
00010101000101110001011111111111	False	True	False	False	1.6875	19
00010101000101110001111100011111	False	True	False	False	1.5625	17
00010101000101110001111100111111	False	True	False	False	1.625	18
00010101000101110001111101011111	False	True	False	False	1.625	18
00010101000101110001111101111111	False	True	False	False	1.6875	19
00010101000101110001111111111111	False	True	False	False	1.625	20
00010101000101110011011100110111	False	True	False	False	1.5625	17
00010101000101110011011100111111	False	True	False	False	1.625	18
00010101000101110011011101110111	False	True	False	False	1.625	18
00010101000101110011011101111111	False	True	False	False	1.6875	19
00010101000101110011011111111111	False	True	False	False	1.625	20
00010101000101110011111100111111	False	True	False	False	1.5625	19
00010101000101110011111101111111	False	True	False	False	1.625	20
00010101000101110011111111111111	False	True	False	False	1.5625	21
00010101000101110101010101010111	False	True	False	False	1.5	16
00010101000101110101010101011111	False	True	False	False	1.5625	17
00010101000101110101010101110111	False	True	False	False	1.5625	17
00010101000101110101010101111111	False	True	False	False	1.625	18
00010101000101110101010111111111	False	True	False	False	1.5625	19
00010101000101110101011101010111	False	True	False	False	1.5625	17
00010101000101110101011101011111	False	True	False	False	1.625	18
00010101000101110101011101110111	False	True	False	False	1.625	18
00010101000101110101011101111111	False	True	False	False	1.6875	19
00010101000101110101011111111111	False	True	False	False	1.625	20
00010101000101110101111101011111	False	True	False	False	1.5625	19
00010101000101110101111101111111	False	True	False	False	1.625	20
00010101000101110101111111111111	False	True	False	False	1.5625	21
00010101000101110111011101110111	False	True	False	False	1.5625	19
00010101000101110111011101111111	False	True	False	False	1.625	20
00010101000101110111011111111111	False	True	False	False	1.5625	21
00010101000101110111111101111111	False	True	False	False	1.5625	21
00010101000101110111111111111111	False	True	False	False	1.5	22
00010101000101111111111111111111	False	True	False	False	1.3125	23
00010101000111110001010100011111	False	False	True	False	1.5	16
00010101000111110001010100111111	False	True	False	False	1.5625	17
00010101000111110001010101011111	False	True	False	False	1.5625	17
00010101000111110001010101111111	False	True	False	False	1.625	18
00010101000111110001010111111111	False	True	False	False	1.5625	19
00010101000111110001011100011111	False	True	False	False	1.5625	17
00010101000111110001011100111111	False	True	False	False	1.625	18
00010101000111110001011101011111	False	True	False	False	1.625	18
00010101000111110001011101111111	False	True	False	False	1.6875	19
00010101000111110001011111111111	False	True	False	False	1.625	20
00010101000111110001111100011111	False	True	False	False	1.5	18
00010101000111110001111100111111	False	True	False	False	1.5625	19
00010101000111110001111101011111	False	True	False	False	1.5625	19
00010101000111110001111101111111	False	True	False	False	1.625	20
00010101000111110001111111111111	False	True	False	False	1.5625	21
00010101000111110011011100111111	False	True	False	False	1.5625	19
00010101000111110011011101111111	False	True	False	False	1.625	20
00010101000111110011011111111111	False	True	False	False	1.5625	21
00010101000111110011111100111111	False	True	False	False	1.5	20
00010101000111110011111101111111	False	True	False	False	1.5625	21
00010101000111110011111111111111	False	True	False	False	1.5	22
00010101000111110101010101011111	False	True	False	False	1.5	18
00010101000111110101010101111111	False	True	False	False	1.5625	19
00010101000111110101010111111111	False	True	False	False	1.5	20
00010101000111110101011101011111	False	True	False	False	1.5625	19
00010101000111110101011101111111	False	True	False	False	1.625	20
00010101000111110101011111111111	False	True	False	False	1.5625	21
00010101000111110101111101011111	False	True	False	False	1.5	20
00010101000111110101111101111111	False	True	False	False	1.5625	21
00010101000111110101111111111111	False	True	False	False	1.5	22
00010101000111110111011101111111	False	True	False	False	1.5625	21
00010101000111110111011111111111	False	True	False	False	1.5	22
00010101000111110111111101111111	False	True	False	False	1.5	22
00010101000111110111111111111111	False	True	False	False	1.4375	23
00010101000111111111111111111111	False	True	False	False	1.25	24
00010101001101110001010100110111	False	False	True	False	1.5	16
00010101001101110001010100111111	False	True	False	False	1.5625	17
00010101001101110001010101110111	False	True	False	False	1.5625	17
00010101001101110001010101111111	False	True	False	False	1.625	18
00010101001101110001010111111111	False	True	False	False	1.5625	19
00010101001101110001011100110111	False	True	False	False	1.5625	17
00010101001101110001011100111111	False	True	False	False	1.625	18
00010101001101110001011101110111	False	True	False	False	1.625	18
00010101001101110001011101111111	False	True	False	False	1.6875	19
00010101001101110001011111111111	False	True	False	False	1.625	20
00010101001101110001111100111111	False	True	False	False	1.5625	19
00010101001101110001111101111111	False	True	False	False	1.625	20
00010101001101110001111111111111	False	True	False	False	1.5625	21
00010101001101110011011100110111	False	True	False	False	1.5	18
00010101001101110011011100111111	False	True	False	False	1.5625	19
00010101001101110011011101110111	False	True	False	False	1.5625	19
00010101001101110011011101111111	False	True	False	False	1.625	20
00010101001101110011011111111111	False	True	False	False	1.5625	21
00010101001101110011111100111111	False	True	False	False	1.5	20
00010101001101110011111101111111	False	True	False	False	1.5625	21
00010101001101110011111111111111	False	True	False	False	1.5	22
00010101001101110101010101110111	False	True	False	False	1.5	18
00010101001101110101010101111111	False	True	False	False	1.5625	19
00010101001101110101010111111111	False	True	False	False	1.5	20
00010101001101110101011101110111	False	True	False	False	1.5625	19
00010101001101110101011101111111	False	True	False	False	1.625	20
00010101001101110101011111111111	False	True	False	False	1.5625	21
00010101001101110101111101111111	False	True	False	False	1.5625	21
00010101001101110101111111111111	False	True	False	False	1.5	22
00010101001101110111011101110111	False	True	False	False	1.5	20
00010101001101110111011101111111	False	True	False	False	1.5625	21
00010101001101110111011111111111	False	True	False	False	1.5	22
00010101001101110111111101111111	False	True	False	False	1.5	22
00010101001101110111111111111111	False	True	False	False	1.4375	23
00010101001101111111111111111111	False	True	False	False	1.25	24
00010101001111110001010100111111	False	False	True	False	1.5	18
00010101001111110001010101111111	False	True	False	False	1.5625	19
00010101001111110001010111111111	False	True	False	False	1.5	20
00010101001111110001011100111111	False	True	False	False	1.5625	19
00010101001111110001011101111111	False	True	False	False	1.625	20
00010101001111110001011111111111	False	True	False	False	1.5625	21
00010101001111110001111100111111	False	True	False	False	1.5	20
00010101001111110001111101111111	False	True	False	False	1.5625	21
00010101001111110001111111111111	False	True	False	False	1.5	22
00010101001111110011011100111111	False	True	False	False	1.5	20
00010101001111110011011101111111	False	True	False	False	1.5625	21
00010101001111110011011111111111	False	True	False	False	1.5	22
00010101001111110011111100111111	True	False	False	False	1.4375	21
00010101001111110011111101111111	False	True	False	False	1.5	22
00010101001111110011111111111111	False	True	False	False	1.4375	23
00010101001111110101010101111111	False	True	False	False	1.5	20
00010101001111110101010111111111	True	False	False	False	1.4375	21
00010101001111110101011101111111	False	True	False	False	1.5625	21
00010101001111110101011111111111	False	True	False	False	1.5	22
00010101001111110101111101111111	False	True	False	False	1.5	22
00010101001111110101111111111111	False	True	False	False	1.4375	23
00010101001111110111011101111111	False	True	False	False	1.5	22
00010101001111110111011111111111	False	True	False	False	1.4375	23
00010101001111110111111101111111	False	True	False	False	1.4375	23
00010101001111110111111111111111	False	True	False	False	1.375	24
00010101001111111111111111111111	True	False	False	False	1.1875	25
00010101010101010001010101010101	False	False	True	False	1.25	14
00010101010101010001010101010111	False	True	False	False	1.4375	15
00010101010101010001010101011111	False	True	False	False	1.5	16
00010101010101010001010101110111	False	True	False	False	1.5	16
00010101010101010001010101111111	False	True	False	False	1.5625	17
00010101010101010001010111111111	False	True	False	False	1.5	18
00010101010101010001011101010111	False	True	False	False	1.5	16
00010101010101010001011101011111	False	True	False	False	1.5625	17
00010101010101010001011101110111	False	True	False	False	1.5625	17
00010101010101010001011101111111	False	True	False	False	1.625	18
00010101010101010001011111111111	False	True	False	False	1.5625	19
00010101010101010001111101011111	False	True	False	False	1.5	18
00010101010101010001111101111111	False	True	False	False	1.5625	19
00010101010101010001111111111111	False	True	False	False	1.5	20
00010101010101010011011101110111	False	True	False	False	1.5	18
00010101010101010011011101111111	False	True	False	False	1.5625	19
00010101010101010011011111111111	False	True	False	False	1.5	20
00010101010101010011111101111111	False	True	False	False	1.5	20
00010101010101010011111111111111	True	False	False	False	1.4375	21
00010101010101010101010101010101	False	False	False	True	1.1875	15
00010101010101010101010101010111	False	True	False	False	1.375	16
00010101010101010101010101011111	False	True	False	False	1.4375	17
00010101010101010101010101110111	False	True	False	False	1.4375	17
00010101010101010101010101111111	False	True	False	False	1.5	18
00010101010101010101010111111111	False	True	False	False	1.4375	19
00010101010101010101011101010111	False	True	False	False	1.4375	17
00010101010101010101011101011111	False	True	False	False	1.5	18
00010101010101010101011101110111	False	True	False	False	1.5	18
00010101010101010101011101111111	False	True	False	False	1.5625	19
00010101010101010101011111111111	False	True	False	False	1.5	20
00010101010101010101111101011111	False	True	False	False	1.4375	19
00010101010101010101111101111111	False	True	False	False	1.5	20
00010101010101010101111111111111	False	True	False	False	1.4375	21
00010101010101010111011101110111	False	True	False	False	1.4375	19
00010101010101010111011101111111	False	True	False	False	1.5	20
00010101010101010111011111111111	False	True	False	False	1.4375	21
00010101010101010111111101111111	False	True	False	False	1.4375	21
00010101010101010111111111111111	False	True	False	False	1.375	22
00010101010101011111111111111111	False	False	False	True	1.1875	23
00010101010101110001010101010111	False	False	True	False	1.5	16
00010101010101110001010101011111	False	True	False	False	1.5625	17
00010101010101110001010101110111	False	True	False	False	1.5625	17
00010101010101110001010101111111	False	True	False	False	1.625	18
00010101010101110001010111111111	False	True	False	False	1.5625	19
00010101010101110001011101010111	False	True	False	False	1.5625	17
00010101010101110001011101011111	False	True	False	False	1.625	18
00010101010101110001011101110111	False	True	False	False	1.625	18
00010101010101110001011101111111	False	True	False	False	1.6875	19
00010101010101110001011111111111	False	True	False	False	1.625	20
00010101010101110001111101011111	False	True	False	False	1.5625	19
00010101010101110001111101111111	False	True	False	False	1.625	20
00010101010101110001111111111111	False	True	False	False	1.5625	21
00010101010101110011011101110111	False	True	False	False	1.5625	19
00010101010101110011011101111111	False	True	False	False	1.625	20
00010101010101110011011111111111	False	True	False	False	1.5625	21
00010101010101110011111101111111	False	True	False	False	1.5625	21
00010101010101110011111111111111	False	True	False	False	1.5	22
00010101010101110101010101010111	False	True	False	False	1.4375	17
00010101010101110101010101011111	False	True	False	False	1.5	18
00010101010101110101010101110111	False	True	False	False	1.5	18
00010101010101110101010101111111	False	True	False	False	1.5625	19
00010101010101110101010111111111	False	True	False	False	1.5	20
00010101010101110101011101010111	False	True	False	False	1.5	18
00010101010101110101011101011111	False	True	False	False	1.5625	19
00010101010101110101011101110111	False	True	False	False	1.5625	19
00010101010101110101011101111111	False	True	False	False	1.625	20
00010101010101110101011111111111	False	True	False	False	1.5625	21
00010101010101110101111101011111	False	True	False	False	1.5	20
00010101010101110101111101111111	False	True	False	False	1.5625	21
00010101010101110101111111111111	False	True	False	False	1.5	22
00010101010101110111011101110111	False	True	False	False	1.5	20
00010101010101110111011101111111	False	True	False	False	1.5625	21
00010101010101110111011111111111	False	True	False	False	1.5	22
00010101010101110111111101111111	False	True	False	False	1.5	22
00010101010101110111111111111111	False	True	False	False	1.4375	23
00010101010101111111111111111111	False	True	False	False	1.25	24
00010101010111110001010101011111	False	False	True	False	1.5	18
00010101010111110001010101111111	False	True	False	False	1.5625	19
00010101010111110001010111111111	False	True	False	False	1.5	20
00010101010111110001011101011111	False	True	False	False	1.5625	19
00010101010111110001011101111111	False	True	False	False	1.625	20
00010101010111110001011111111111	False	True	False	False	1.5625	21
00010101010111110001111101011111	False	True	False	False	1.5	20
00010101010111110001111101111111	False	True	False	False	1.5625	21
00010101010111110001111111111111	False	True	False	False	1.5	22
00010101010111110011011101111111	False	True	False	False	1.5625	21
00010101010111110011011111111111	False	True	False	False	1.5	22
00010101010111110011111101111111	False	True	False	False	1.5	22
00010101010111110011111111111111	False	True	False	False	1.4375	23
00010101010111110101010101011111	False	True	False	False	1.4375	19
00010101010111110101010101111111	False	True	False	False	1.5	20
00010101010111110101010111111111	False	True	False	False	1.4375	21
00010101010111110101011101011111	False	True	False	False	1.5	20
00010101010111110101011101111111	False	True	False	False	1.5625	21
00010101010111110101011111111111	False	True	False	False	1.5	22
00010101010111110101111101011111	False	True	False	False	1.4375	21
00010101010111110101111101111111	False	True	False	False	1.5	22
00010101010111110101111111111111	False	True	False	False	1.4375	23
00010101010111110111011101111111	False	True	False	False	1.5	22
00010101010111110111011111111111	False	True	False	False	1.4375	23
00010101010111110111111101111111	False	True	False	False	1.4375	23
00010101010111110111111111111111	False	True	False	False	1.375	24
00010101010111111111111111111111	False	True	False	False	1.1875	25
00010101011101110001010101110111	False	False	True	False	1.5	18
00010101011101110001010101111111	False	True	False	False	1.5625	19
00010101011101110001010111111111	False	True	False	False	1.5	20
00010101011101110001011101110111	False	True	False	False	1.5625	19
00010101011101110001011101111111	False	True	False	False	1.625	20
00010101011101110001011111111111	False	True	False	False	1.5625	21
00010101011101110001111101111111	False	True	False	False	1.5625	21
00010101011101110001111111111111	False	True	False	False	1.5	22
00010101011101110011011101110111	False	True	False	False	1.5	20
00010101011101110011011101111111	False	True	False	False	1.5625	21
00010101011101110011011111111111	False	True	False	False	1.5	22
00010101011101110011111101111111	False	True	False	False	1.5	22
00010101011101110011111111111111	False	True	False	False	1.4375	23
00010101011101110101010101110111	False	True	False	False	1.4375	19
00010101011101110101010101111111	False	True	False	False	1.5	20
00010101011101110101010111111111	False	True	False	False	1.4375	21
00010101011101110101011101110111	False	True	False	False	1.5	20
00010101011101110101011101111111	False	True	False	False	1.5625	21
00010101011101110101011111111111	False	True	False	False	1.5	22
00010101011101110101111101111111	False	True	False	False	1.5	22
00010101011101110101111111111111	False	True	False	False	1.4375	23
00010101011101110111011101110111	False	True	False	False	1.4375	21
00010101011101110111011101111111	False	True	False	False	1.5	22
00010101011101110111011111111111	False	True	False	False	1.4375	23
00010101011101110111111101111111	False	True	False	False	1.4375	23
00010101011101110111111111111111	False	True	False	False	1.375	24
00010101011101111111111111111111	False	True	False	False	1.1875	25
00010101011111110001010101111111	False	False	True	False	1.5	20
00010101011111110001010111111111	False	True	False	False	1.4375	21
00010101011111110001011101111111	False	True	False	False	1.5625	21
00010101011111110001011111111111	False	True	False	False	1.5	22
00010101011111110001111101111111	False	True	False	False	1.5	22
00010101011111110001111111111111	False	True	False	False	1.4375	23
00010101011111110011011101111111	False	True	False	False	1.5	22
00010101011111110011011111111111	False	True	False	False	1.4375	23
00010101011111110011111101111111	False	True	False	False	1.4375	23
00010101011111110011111111111111	False	True	False	False	1.375	24
00010101011111110101010101111111	False	True	False	False	1.4375	21
00010101011111110101010111111111	False	True	False	False	1.375	22
00010101011111110101011101111111	False	True	False	False	1.5	22
00010101011111110101011111111111	False	True	False	False	1.4375	23
00010101011111110101111101111111	False	True	False	False	1.4375	23
00010101011111110101111111111111	False	True	False	False	1.375	24
00010101011111110111011101111111	False	True	False	False	1.4375	23
00010101011111110111011111111111	False	True	False	False	1.375	24
00010101011111110111111101111111	False	True	False	False	1.375	24
00010101011111110111111111111111	False	True	False	False	1.3125	25
00010101011111111111111111111111	False	True	False	False	1.125	26
00010101111111110001010111111111	False	False	True	False	1.25	22
00010101111111110001011111111111	False	True	False	False	1.3125	23
00010101111111110001111111111111	False	True	False	False	1.25	24
00010101111111110011011111111111	False	True	False	False	1.25	24
00010101111111110011111111111111	True	False	False	False	1.1875	25
00010101111111110101010111111111	False	False	False	True	1.1875	23
00010101111111110101011111111111	False	True	False	False	1.25	24
00010101111111110101111111111111	False	True	False	False	1.1875	25
00010101111111110111011111111111	False	True	False	False	1.1875	25
00010101111111110111111111111111	False	True	False	False	1.125	26
00010101111111111111111111111111	False	False	False	True	0.9375	27
00010111000101110001011100010111	False	False	True	False	1.5	16
00010111000101110001011100011111	False	True	False	False	1.5625	17
00010111000101110001011100110111	False	True	False	False	1.5625	17
00010111000101110001011100111111	False	True	False	False	1.625	18
00010111000101110001011101010111	False	True	False	False	1.5625	17
00010111000101110001011101011111	False	True	False	False	1.625	18
00010111000101110001011101110111	False	True	False	False	1.625	18
00010111000101110001011101111111	False	True	False	False	1.6875	19
00010111000101110001011111111111	False	True	False	False	1.625	20
00010111000101110001111100011111	False	False	True	False	1.5	18
00010111000101110001111100111111	False	True	False	False	1.5625	19
00010111000101110001111101011111	False	True	False	False	1.5625	19
00010111000101110001111101111111	False	True	False	False	1.625	20
00010111000101110001111111111111	False	True	False	False	1.5625	21
00010111000101110011011100110111	False	False	True	False	1.5	18
00010111000101110011011100111111	False	True	False	False	1.5625	19
00010111000101110011011101110111	False	True	False	False	1.5625	19
00010111000101110011011101111111	False	True	False	False	1.625	20
00010111000101110011011111111111	False	True	False	False	1.5625	21
00010111000101110011111100111111	False	False	True	False	1.5	20
00010111000101110011111101111111	False	True	False	False	1.5625	21
00010111000101110011111111111111	False	True	False	False	1.5	22
00010111000101110101011101010111	False	False	True	False	1.5	18
00010111000101110101011101011111	False	True	False	False	1.5625	19
00010111000101110101011101110111	False	True	False	False	1.5625	19
00010111000101110101011101111111	False	True	False	False	1.625	20
00010111000101110101011111111111	False	True	False	False	1.5625	21
00010111000101110101111101011111	False	False	True	False	1.5	20
00010111000101110101111101111111	False	True	False	False	1.5625	21
00010111000101110101111111111111	False	True	False	False	1.5	22
00010111000101110111011101110111	False	False	True	False	1.5	20
00010111000101110111011101111111	False	True	False	False	1.5625	21
00010111000101110111011111111111	False	True	False	False	1.5	22
00010111000101110111111101111111	False	False	True	False	1.5	22
00010111000101110111111111111111	False	True	False	False	1.4375	23
00010111000101111111111111111111	False	False	True	False	1.25	24
00010111000111110001011100011111	False	False	True	False	1.5	18
00010111000111110001011100111111	False	True	False	False	1.5625	19
00010111000111110001011101011111	False	True	False	False	1.5625	19
00010111000111110001011101111111	False	True	False	False	1.625	20
00010111000111110001011111111111	False	True	False	False	1.5625	21
00010111000111110001111100011111	False	True	False	False	1.4375	19
00010111000111110001111100111111	False	True	False	False	1.5	20
00010111000111110001111101011111	False	True	False	False	1.5	20
00010111000111110001111101111111	False	True	False	False	1.5625	21
00010111000111110001111111111111	False	True	False	False	1.5	22
00010111000111110011011100111111	False	True	False	False	1.5	20
00010111000111110011011101111111	False	True	False	False	1.5625	21
00010111000111110011011111111111	False	True	False	False	1.5	22
00010111000111110011111100111111	False	True	False	False	1.4375	21
00010111000111110011111101111111	False	True	False	False	1.5	22
00010111000111110011111111111111	False	True	False	False	1.4375	23
00010111000111110101011101011111	False	True	False	False	1.5	20
00010111000111110101011101111111	False	True	False	False	1.5625	21
00010111000111110101011111111111	False	True	False	False	1.5	22
00010111000111110101111101011111	False	True	False	False	1.4375	21
00010111000111110101111101111111	False	True	False	False	1.5	22
00010111000111110101111111111111	False	True	False	False	1.4375	23
00010111000111110111011101111111	False	True	False	False	1.5	22
00010111000111110111011111111111	False	True	False	False	1.4375	23
00010111000111110111111101111111	False	True	False	False	1.4375	23
00010111000111110111111111111111	False	True	False	False	1.375	24
00010111000111111111111111111111	False	True	False	False	1.1875	25
00010111001101110001011100110111	False	False	True	False	1.5	18
00010111001101110001011100111111	False	True	False	False	1.5625	19
00010111001101110001011101110111	False	True	False	False	1.5625	19
00010111001101110001011101111111	False	True	False	False	1.625	20
00010111001101110001011111111111	False	True	False	False	1.5625	21
00010111001101110001111100111111	False	True	False	False	1.5	20
00010111001101110001111101111111	False	True	False	False	1.5625	21
00010111001101110001111111111111	False	True	False	False	1.5	22
00010111001101110011011100110111	False	True	False	False	1.4375	19
00010111001101110011011100111111	False	True	False	False	1.5	20
00010111001101110011011101110111	False	True	False	False	1.5	20
00010111001101110011011101111111	False	True	False	False	1.5625	21
00010111001101110011011111111111	False	True	False	False	1.5	22
00010111001101110011111100111111	False	True	False	False	1.4375	21
00010111001101110011111101111111	False	True	False	False	1.5	22
00010111001101110011111111111111	False	True	False	False	1.4375	23
00010111001101110101011101110111	False	True	False	False	1.5	20
00010111001101110101011101111111	False	True	False	False	1.5625	21
00010111001101110101011111111111	False	True	False	False	1.5	22
00010111001101110101111101111111	False	True	False	False	1.5	22
00010111001101110101111111111111	False	True	False	False	1.4375	23
00010111001101110111011101110111	False	True	False	False	1.4375	21
00010111001101110111011101111111	False	True	False	False	1.5	22
00010111001101110111011111111111	False	True	False	False	1.4375	23
00010111001101110111111101111111	False	True	False	False	1.4375	23
00010111001101110111111111111111	False	True	False	False	1.375	24
00010111001101111111111111111111	False	True	False	False	1.1875	25
00010111001111110001011100111111	False	False	True	False	1.5	20
00010111001111110001011101111111	False	True	False	False	1.5625	21
00010111001111110001011111111111	False	True	False	False	1.5	22
00010111001111110001111100111111	False	True	False	False	1.4375	21
00010111001111110001111101111111	False	True	False	False	1.5	22
00010111001111110001111111111111	False	True	False	False	1.4375	23
00010111001111110011011100111111	False	True	False	False	1.4375	21
00010111001111110011011101111111	False	True	False	False	1.5	22
00010111001111110011011111111111	False	True	False	False	1.4375	23
00010111001111110011111100111111	False	True	False	False	1.375	22
00010111001111110011111101111111	False	True	False	False	1.4375	23
00010111001111110011111111111111	False	True	False	False	1.375	24
00010111001111110101011101111111	False	True	False	False	1.5	22
00010111001111110101011111111111	False	True	False	False	1.4375	23
00010111001111110101111101111111	False	True	False	False	1.4375	23
00010111001111110101111111111111	False	True	False	False	1.375	24
00010111001111110111011101111111	False	True	False	False	1.4375	23
00010111001111110111011111111111	False	True	False	False	1.375	24
00010111001111110111111101111111	False	True	False	False	1.375	24
00010111001111110111111111111111	False	True	False	False	1.3125	25
00010111001111111111111111111111	False	True	False	False	1.125	26
00010111010101110001011101010111	False	False	True	False	1.5	18
00010111010101110001011101011111	False	True	False	False	1.5625	19
00010111010101110001011101110111	False	True	False	False	1.5625	19
00010111010101110001011101111111	False	True	False	False	1.625	20
00010111010101110001011111111111	False	True	False	False	1.5625	21
00010111010101110001111101011111	False	True	False	False	1.5	20
00010111010101110001111101111111	False	True	False	False	1.5625	21
00010111010101110001111111111111	False	True	False	False	1.5	22
00010111010101110011011101110111	False	True	False	False	1.5	20
00010111010101110011011101111111	False	True	False	False	1.5625	21
00010111010101110011011111111111	False	True	False	False	1.5	22
00010111010101110011111101111111	False	True	False	False	1.5	22
00010111010101110011111111111111	False	True	False	False	1.4375	23
00010111010101110101011101010111	False	True	False	False	1.4375	19
00010111010101110101011101011111	False	True	False	False	1.5	20
00010111010101110101011101110111	False	True	False	False	1.5	20
00010111010101110101011101111111	False	True	False	False	1.5625	21
00010111010101110101011111111111	False	True	False	False	1.5	22
00010111010101110101111101011111	False	True	False	False	1.4375	21
00010111010101110101111101111111	False	True	False	False	1.5	22
00010111010101110101111111111111	False	True	False	False	1.4375	23
00010111010101110111011101110111	False	True	False	False	1.4375	21
00010111010101110111011101111111	False	True	False	False	1.5	22
00010111010101110111011111111111	False	True	False	False	1.4375	23
00010111010101110111111101111111	False	True	False	False	1.4375	23
00010111010101110111111111111111	False	True	False	False	1.375	24
00010111010101111111111111111111	False	True	False	False	1.1875	25
00010111010111110001011101011111	False	False	True	False	1.5	20
00010111010111110001011101111111	False	True	False	False	1.5625	21
00010111010111110001011111111111	False	True	False	False	1.5	22
00010111010111110001111101011111	False	True	False	False	1.4375	21
00010111010111110001111101111111	False	True	False	False	1.5	22
00010111010111110001111111111111	False	True	False	False	1.4375	23
00010111010111110011011101111111	False	True	False	False	1.5	22
00010111010111110011011111111111	False	True	False	False	1.4375	23
00010111010111110011111101111111	False	True	False	False	1.4375	23
00010111010111110011111111111111	False	True	False	False	1.375	24
00010111010111110101011101011111	False	True	False	False	1.4375	21
00010111010111110101011101111111	False	True	False	False	1.5	22
00010111010111110101011111111111	False	True	False	False	1.4375	23
00010111010111110101111101011111	False	True	False	False	1.375	22
00010111010111110101111101111111	False	True	False	False	1.4375	23
00010111010111110101111111111111	False	True	False	False	1.375	24
00010111010111110111011101111111	False	True	False	False	1.4375	23
00010111010111110111011111111111	False	True	False	False	1.375	24
00010111010111110111111101111111	False	True	False	False	1.375	24
00010111010111110111111111111111	False	True	False	False	1.3125	25
00010111010111111111111111111111	False	True	False	False	1.125	26
00010111011101110001011101110111	False	False	True	False	1.5	20
00010111011101110001011101111111	False	True	False	False	1.5625	21
00010111011101110001011111111111	False	True	False	False	1.5	22
